indicator_id,region_id,date,value
ZATT,8587,2020-01-31,341716.0
ZATT,42648,2020-01-31,157848.0
ZATT,32104,2020-01-31,435981.0
ZATT,31117,2020-01-31,267449.0
ZATT,24325,2020-01-31,469204.0
ZATT,5339,2020-01-31,283931.0
ZATT,32753,2020-01-31,509696.0
ZATT,24303,2020-01-31,346659.0
ZATT,40613,2020-01-31,873509.0
ZATT,39074,2020-01-31,208899.0
ZATT,34393,2020-01-31,469539.0
ZATT,26391,2020-01-31,1936502.0
ZATT,15449,2020-01-31,484655.0
ZATT,16385,2020-01-31,196580.0
ZATT,7739,2020-01-31,697093.0
ZATT,14599,2020-01-31,341062.0
ZATT,52216,2020-01-31,235443.0
ZATT,23389,2020-01-31,217646.0
ZATT,19429,2020-01-31,610688.0
ZATT,48245,2020-01-31,203112.0
ZATT,50946,2020-01-31,275713.0
ZATT,15381,2020-01-31,1146750.0
ZATT,12355,2020-01-31,239096.0
ZATT,14959,2020-01-31,194471.0
ZATT,395586,2020-01-31,346038.0
ZATT,48964,2020-01-31,102963.0
ZATT,44862,2020-01-31,168546.0
ZATT,47942,2020-01-31,741726.0
ZATT,52922,2020-01-31,276388.0
ZATT,29408,2020-01-31,195831.0
ZATT,12947,2020-01-31,250449.0
ZATT,399108,2020-01-31,201339.0
ZATT,38915,2020-01-31,227025.0
ZATT,40018,2020-01-31,474226.0
ZATT,54410,2020-01-31,440665.0
ZATT,31639,2020-01-31,270729.0
ZATT,28986,2020-01-31,187561.0
ZATT,24444,2020-01-31,506497.0
ZATT,53176,2020-01-31,253094.0
ZATT,5937,2020-01-31,318737.0
ZATT,5365,2020-01-31,513625.0
ZATT,32268,2020-01-31,622008.0
ZATT,737791,2020-01-31,316204.0
ZATT,43407,2020-01-31,319978.0
ZATT,51849,2020-01-31,246172.0
ZATT,4136,2020-01-31,211956.0
ZATT,34023,2020-01-31,328665.0
ZATT,21319,2020-01-31,1186308.0
ZATT,16584,2020-01-31,433369.0
ZATT,45549,2020-01-31,310326.0
ZATT,20764,2020-01-31,307476.0
ZATT,10249,2020-01-31,136333.0
ZATT,52791,2020-01-31,546914.0
ZATT,12083,2020-01-31,278227.0
ZATT,16208,2020-01-31,350399.0
ZATT,6050,2020-01-31,435428.0
ZATT,4366,2020-01-31,374569.0
ZATT,53849,2020-01-31,338293.0
ZATT,51550,2020-01-31,730561.0
ZATT,123944,2020-01-31,356190.0
ZATT,13437,2020-01-31,487178.0
ZATT,24216,2020-01-31,203356.0
ZATT,27183,2020-01-31,1815232.0
ZATT,16535,2020-01-31,242589.0
ZATT,25547,2020-01-31,544995.0
ZATT,7852,2020-01-31,382593.0
ZATT,19966,2020-01-31,176872.0
ZATT,40955,2020-01-31,470362.0
ZATT,25145,2020-01-31,218672.0
ZATT,41004,2020-01-31,216149.0
ZATT,51813,2020-01-31,32001.0
ZATT,160335,2020-01-31,255428.0
ZATT,11698,2020-01-31,314141.0
ZATT,3958,2020-01-31,365665.0
ZATT,19465,2020-01-31,202960.0
ZATT,10684,2020-01-31,177671.0
ZATT,7892,2020-01-31,1858351.0
ZATT,47272,2020-01-31,300871.0
ZATT,10223,2020-01-31,138503.0
ZATT,44131,2020-01-31,796366.0
ZATT,7009,2020-01-31,408293.0
ZATT,31592,2020-01-31,111456.0
ZATT,43240,2020-01-31,196334.0
ZATT,39391,2020-01-31,139732.0
ZATT,40242,2020-01-31,456854.0
ZATT,53547,2020-01-31,210875.0
ZATT,397242,2020-01-31,416497.0
ZATT,33112,2020-01-31,245772.0
ZATT,52806,2020-01-31,302601.0
ZATT,47083,2020-01-31,171839.0
ZATT,55827,2020-01-31,166095.0
ZATT,34212,2020-01-31,181090.0
ZATT,6695,2020-01-31,787374.0
ZATT,4242,2020-01-31,215517.0
ZATT,35927,2020-01-31,447431.0
ZATT,45470,2020-01-31,840977.0
ZATT,17844,2020-01-31,201964.0
ZATT,45794,2020-01-31,590180.0
ZATT,53260,2020-01-31,256075.0
ZATT,20176,2020-01-31,1063005.0
ZATT,31755,2020-01-31,849597.0
ZATT,5775,2020-01-31,264424.0
ZATT,10965,2020-01-31,335738.0
ZATT,30983,2020-01-31,823918.0
ZATT,47384,2020-01-31,404020.0
ZATT,399039,2020-01-31,159459.0
ZATT,37661,2020-01-31,733822.0
ZATT,33924,2020-01-31,286276.0
ZATT,4974,2020-01-31,356602.0
ZATT,51886,2020-01-31,327463.0
ZATT,50786,2020-01-31,232832.0
ZATT,48668,2020-01-31,283442.0
ZATT,24634,2020-01-31,980758.0
ZATT,12364,2020-01-31,375813.0
ZATT,54051,2020-01-31,361141.0
ZATT,398275,2020-01-31,250100.0
ZATT,18081,2020-01-31,462674.0
ZATT,54483,2020-01-31,377067.0
ZATT,35744,2020-01-31,233663.0
ZATT,18548,2020-01-31,311769.0
ZATT,20258,2020-01-31,228238.0
ZATT,18141,2020-01-31,393056.0
ZATT,47895,2020-01-31,274563.0
ZATT,30275,2020-01-31,655673.0
ZATT,24319,2020-01-31,284481.0
ZATT,29334,2020-01-31,298035.0
ZATT,42657,2020-01-31,393315.0
ZATT,396864,2020-01-31,521698.0
ZATT,23504,2020-01-31,1341799.0
ZATT,44331,2020-01-31,308386.0
ZATT,25764,2020-01-31,205275.0
ZATT,17049,2020-01-31,370685.0
ZATT,23821,2020-01-31,196917.0
ZATT,10344,2020-01-31,1535480.0
ZATT,13032,2020-01-31,875641.0
ZATT,6294,2020-01-31,423203.0
ZATT,28063,2020-01-31,292600.0
ZATT,20464,2020-01-31,438790.0
ZATT,117041,2020-01-31,220467.0
ZATT,6242,2020-01-31,543260.0
ZATT,50972,2020-01-31,202132.0
ZATT,397582,2020-01-31,844741.0
ZATT,48589,2020-01-31,164431.0
ZATT,397222,2020-01-31,253934.0
ZATT,395584,2020-01-31,737364.0
ZATT,23202,2020-01-31,406619.0
ZATT,21960,2020-01-31,468374.0
ZATT,398779,2020-01-31,414361.0
ZATT,34677,2020-01-31,314183.0
ZATT,10661,2020-01-31,312484.0
ZATT,40026,2020-01-31,230075.0
ZATT,244024,2020-01-31,622121.0
ZATT,10868,2020-01-31,246089.0
ZATT,36431,2020-01-31,241280.0
ZATT,23738,2020-01-31,401405.0
ZATT,23492,2020-01-31,183816.0
ZATT,34249,2020-01-31,304015.0
ZATT,27174,2020-01-31,187597.0
ZATT,41884,2020-01-31,715170.0
ZATT,44051,2020-01-31,360367.0
ZATT,31134,2020-01-31,543275.0
ZATT,35861,2020-01-31,479750.0
ZATT,7359,2020-01-31,175774.0
ZATT,18357,2020-01-31,176019.0
ZATT,49671,2020-01-31,193594.0
ZATT,35356,2020-01-31,170751.0
ZATT,11311,2020-01-31,319505.0
ZATT,398967,2020-01-31,455545.0
ZATT,10585,2020-01-31,231286.0
ZATT,119404,2020-01-31,567387.0
ZATT,13105,2020-01-31,354609.0
ZATT,17392,2020-01-31,169204.0
ZATT,53018,2020-01-31,476898.0
ZATT,3310,2020-01-31,178002.0
ZATT,50089,2020-01-31,211841.0
ZATT,30354,2020-01-31,391984.0
ZATT,39787,2020-01-31,492850.0
ZATT,42816,2020-01-31,258952.0
ZATT,39109,2020-01-31,70733.0
ZATT,52197,2020-01-31,366497.0
ZATT,42638,2020-01-31,335607.0
ZATT,52776,2020-01-31,413949.0
ZATT,28195,2020-01-31,253580.0
ZATT,20391,2020-01-31,708718.0
ZATT,51736,2020-01-31,196420.0
ZATT,24993,2020-01-31,235156.0
ZATT,19671,2020-01-31,562407.0
ZATT,10840,2020-01-31,223513.0
ZATT,15329,2020-01-31,213575.0
ZATT,38791,2020-01-31,281614.0
ZATT,43591,2020-01-31,417770.0
ZATT,14564,2020-01-31,136629.0
ZATT,53015,2020-01-31,282823.0
ZATT,10985,2020-01-31,287698.0
ZATT,16675,2020-01-31,311388.0
ZATT,54352,2020-01-31,1294069.0
ZATT,42710,2020-01-31,401827.0
ZATT,4131,2020-01-31,661743.0
ZATT,56814,2020-01-31,389112.0
ZATT,16112,2020-01-31,346573.0
ZATT,23610,2020-01-31,178376.0
ZATT,21627,2020-01-31,633232.0
ZATT,29671,2020-01-31,353490.0
ZATT,11041,2020-01-31,255141.0
ZATT,38008,2020-01-31,310424.0
ZATT,50049,2020-01-31,515787.0
ZATT,56365,2020-01-31,2484416.0
ZATT,50009,2020-01-31,293591.0
ZATT,19619,2020-01-31,198313.0
ZATT,5437,2020-01-31,275344.0
ZATT,51858,2020-01-31,1202394.0
ZATT,54154,2020-01-31,376213.0
ZATT,399288,2020-01-31,325560.0
ZATT,47547,2020-01-31,566018.0
ZATT,157222,2020-01-31,331007.0
ZATT,53785,2020-01-31,206663.0
ZATT,36510,2020-01-31,635170.0
ZATT,23536,2020-01-31,305682.0
ZATT,10128,2020-01-31,346001.0
ZATT,48098,2020-01-31,2197342.0
ZATT,32178,2020-01-31,259751.0
ZATT,33395,2020-01-31,162794.0
ZATT,29910,2020-01-31,335809.0
ZATT,9840,2020-01-31,1448715.0
ZATT,46005,2020-01-31,371630.0
ZATT,5844,2020-01-31,143620.0
ZATT,17351,2020-01-31,186477.0
ZATT,12202,2020-01-31,211921.0
ZATT,41031,2020-01-31,383501.0
ZATT,11553,2020-01-31,456647.0
ZATT,51291,2020-01-31,349332.0
ZATT,396606,2020-01-31,816150.0
ZATT,41500,2020-01-31,714473.0
ZATT,33495,2020-01-31,469745.0
ZATT,48904,2020-01-31,692591.0
ZATT,16859,2020-01-31,354414.0
ZATT,35973,2020-01-31,203951.0
ZATT,31298,2020-01-31,409877.0
ZATT,43804,2020-01-31,357289.0
ZATT,28072,2020-01-31,598542.0
ZATT,5994,2020-01-31,600038.0
ZATT,17587,2020-01-31,2603457.0
ZATT,18614,2020-01-31,274961.0
ZATT,124027,2020-01-31,496945.0
ZATT,18676,2020-01-31,299482.0
ZATT,13967,2020-01-31,242624.0
ZATT,399063,2020-01-31,750710.0
ZATT,6055,2020-01-31,391325.0
ZATT,35393,2020-01-31,582847.0
ZATT,398899,2020-01-31,450026.0
ZATT,40681,2020-01-31,251632.0
ZATT,5714,2020-01-31,376568.0
ZATT,7768,2020-01-31,258022.0
ZATT,36071,2020-01-31,374913.0
ZATT,34004,2020-01-31,430304.0
ZATT,14948,2020-01-31,322738.0
ZATT,20578,2020-01-31,458483.0
ZATT,7486,2020-01-31,238377.0
ZATT,25548,2020-01-31,513490.0
ZATT,14751,2020-01-31,310279.0
ZATT,17750,2020-01-31,173478.0
ZATT,28306,2020-01-31,288852.0
ZATT,27476,2020-01-31,109938.0
ZATT,26223,2020-01-31,203104.0
ZATT,11843,2020-01-31,268591.0
ZATT,4799,2020-01-31,186381.0
ZATT,45035,2020-01-31,509461.0
ZATT,5889,2020-01-31,408228.0
ZATT,25828,2020-01-31,259902.0
ZATT,13854,2020-01-31,529766.0
ZATT,126391,2020-01-31,437312.0
ZATT,45569,2020-01-31,113915.0
ZATT,16449,2020-01-31,357676.0
ZATT,5963,2020-01-31,229529.0
ZATT,45065,2020-01-31,641458.0
ZATT,3788,2020-01-31,266589.0
ZATT,31092,2020-01-31,621351.0
ZATT,21255,2020-01-31,735639.0
ZATT,33861,2020-01-31,148646.0
ZATT,28922,2020-01-31,228946.0
ZATT,53352,2020-01-31,405546.0
ZATT,19317,2020-01-31,724460.0
ZATT,7898,2020-01-31,562757.0
ZATT,56933,2020-01-31,278601.0
ZATT,39616,2020-01-31,787347.0
ZATT,12380,2020-01-31,347717.0
ZATT,9366,2020-01-31,292714.0
ZATT,14588,2020-01-31,421463.0
ZATT,5787,2020-01-31,629514.0
ZATT,6543,2020-01-31,239551.0
ZATT,117769,2020-01-31,381871.0
ZATT,12191,2020-01-31,1336996.0
ZATT,399034,2020-01-31,485054.0
ZATT,22170,2020-01-31,267449.0
ZATT,9556,2020-01-31,322778.0
ZATT,30994,2020-01-31,265545.0
ZATT,5104,2020-01-31,723892.0
ZATT,38590,2020-01-31,696637.0
ZATT,40132,2020-01-31,641431.0
ZATT,42786,2020-01-31,146917.0
ZATT,398431,2020-01-31,576835.0
ZATT,26021,2020-01-31,168723.0
ZATT,40081,2020-01-31,1491146.0
ZATT,54201,2020-01-31,195024.0
ZATT,42221,2020-01-31,219421.0
ZATT,33369,2020-01-31,406791.0
ZATT,18679,2020-01-31,254850.0
ZATT,53089,2020-01-31,319687.0
ZATT,398412,2020-01-31,735044.0
ZATT,398680,2020-01-31,152175.0
ZATT,40417,2020-01-31,266713.0
ZATT,41825,2020-01-31,171968.0
ZATT,55292,2020-01-31,305242.0
ZATT,36864,2020-01-31,526921.0
ZATT,19296,2020-01-31,474164.0
ZATT,49927,2020-01-31,460930.0
ZATT,7945,2020-01-31,132829.0
ZATT,37688,2020-01-31,2170020.0
ZATT,8778,2020-01-31,396660.0
ZATT,37951,2020-01-31,258918.0
ZATT,38849,2020-01-31,407668.0
ZATT,11677,2020-01-31,1220796.0
ZATT,43821,2020-01-31,752698.0
ZATT,18612,2020-01-31,466463.0
ZATT,5138,2020-01-31,539131.0
ZATT,44544,2020-01-31,366117.0
ZATT,27127,2020-01-31,244096.0
ZATT,10272,2020-01-31,134164.0
ZATT,5838,2020-01-31,603316.0
ZATT,47198,2020-01-31,498746.0
ZATT,396711,2020-01-31,233428.0
ZATT,6835,2020-01-31,441116.0
ZATT,13896,2020-01-31,486429.0
ZATT,50054,2020-01-31,214377.0
ZATT,16172,2020-01-31,367754.0
ZATT,33479,2020-01-31,138524.0
ZATT,17788,2020-01-31,545128.0
ZATT,45543,2020-01-31,362979.0
ZATT,26044,2020-01-31,386202.0
ZATT,41723,2020-01-31,275476.0
ZATT,9312,2020-01-31,349153.0
ZATT,14668,2020-01-31,665293.0
ZATT,28341,2020-01-31,270294.0
ZATT,37218,2020-01-31,261223.0
ZATT,51846,2020-01-31,141868.0
ZATT,10734,2020-01-31,672151.0
ZATT,396161,2020-01-31,290503.0
ZATT,54685,2020-01-31,171232.0
ZATT,7876,2020-01-31,522267.0
ZATT,396602,2020-01-31,386706.0
ZATT,6317,2020-01-31,643116.0
ZATT,53327,2020-01-31,2065276.0
ZATT,53472,2020-01-31,273417.0
ZATT,49102,2020-01-31,309800.0
ZATT,397306,2020-01-31,647364.0
ZATT,6333,2020-01-31,242248.0
ZATT,17442,2020-01-31,343814.0
ZATT,55727,2020-01-31,241067.0
ZATT,3418,2020-01-31,498966.0
ZATT,27354,2020-01-31,298111.0
ZATT,22195,2020-01-31,308618.0
ZATT,30798,2020-01-31,331314.0
ZATT,18586,2020-01-31,241161.0
ZATT,7510,2020-01-31,333679.0
ZATT,46285,2020-01-31,328137.0
ZATT,55282,2020-01-31,415311.0
ZATT,41741,2020-01-31,1576164.0
ZATT,51349,2020-01-31,637185.0
ZATT,10776,2020-01-31,514248.0
ZATT,47771,2020-01-31,425843.0
ZATT,31701,2020-01-31,667505.0
ZATT,43090,2020-01-31,273930.0
ZATT,38095,2020-01-31,277907.0
ZATT,21186,2020-01-31,517816.0
ZATT,36955,2020-01-31,369322.0
ZATT,37737,2020-01-31,761779.0
ZATT,27949,2020-01-31,307507.0
ZATT,397269,2020-01-31,310523.0
ZATT,12936,2020-01-31,188266.0
ZATT,26624,2020-01-31,94073.0
ZATT,41291,2020-01-31,286348.0
ZATT,31396,2020-01-31,428072.0
ZATT,6030,2020-01-31,677792.0
ZATT,56889,2020-01-31,370343.0
ZATT,21019,2020-01-31,225412.0
ZATT,19190,2020-01-31,82305.0
ZATT,38976,2020-01-31,336334.0
ZATT,397683,2020-01-31,438493.0
ZATT,11575,2020-01-31,283893.0
ZATT,16917,2020-01-31,249715.0
ZATT,42923,2020-01-31,325225.0
ZATT,53986,2020-01-31,260990.0
ZATT,44395,2020-01-31,411125.0
ZATT,16750,2020-01-31,231838.0
ZATT,44861,2020-01-31,415174.0
ZATT,31695,2020-01-31,1170589.0
ZATT,55679,2020-01-31,536512.0
ZATT,39297,2020-01-31,369255.0
ZATT,7954,2020-01-31,244607.0
ZATT,398445,2020-01-31,253253.0
ZATT,10694,2020-01-31,344472.0
ZATT,23671,2020-01-31,304876.0
ZATT,23512,2020-01-31,176885.0
ZATT,35283,2020-01-31,244982.0
ZATT,49921,2020-01-31,267489.0
ZATT,42776,2020-01-31,348400.0
ZATT,398151,2020-01-31,597171.0
ZATT,45676,2020-01-31,75576.0
ZATT,30612,2020-01-31,202988.0
ZATT,37820,2020-01-31,192681.0
ZATT,32621,2020-01-31,164162.0
ZATT,56087,2020-01-31,267535.0
ZATT,17216,2020-01-31,180143.0
ZATT,40706,2020-01-31,300668.0
ZATT,50815,2020-01-31,422622.0
ZATT,52591,2020-01-31,545955.0
ZATT,52182,2020-01-31,272387.0
ZATT,49094,2020-01-31,330976.0
ZATT,44415,2020-01-31,244988.0
ZATT,24189,2020-01-31,149821.0
ZATT,32695,2020-01-31,225846.0
ZATT,56232,2020-01-31,386046.0
ZATT,126700,2020-01-31,276230.0
ZATT,8165,2020-01-31,380393.0
ZATT,44124,2020-01-31,211713.0
ZATT,40190,2020-01-31,332892.0
ZATT,27287,2020-01-31,614466.0
ZATT,30116,2020-01-31,248567.0
ZATT,50861,2020-01-31,343096.0
ZATT,42157,2020-01-31,852251.0
ZATT,23360,2020-01-31,233691.0
ZATT,42716,2020-01-31,225156.0
ZATT,7662,2020-01-31,778828.0
ZATT,34247,2020-01-31,270681.0
ZATT,9949,2020-01-31,247776.0
ZATT,23695,2020-01-31,585561.0
ZATT,399153,2020-01-31,1295073.0
ZATT,16760,2020-01-31,690337.0
ZATT,12382,2020-01-31,164347.0
ZATT,10764,2020-01-31,300013.0
ZATT,24693,2020-01-31,228680.0
ZATT,7703,2020-01-31,302449.0
ZATT,33825,2020-01-31,515365.0
ZATT,14481,2020-01-31,296440.0
ZATT,14832,2020-01-31,340138.0
ZATT,43207,2020-01-31,580009.0
ZATT,41216,2020-01-31,225838.0
ZATT,52961,2020-01-31,250525.0
ZATT,32815,2020-01-31,217779.0
ZATT,35368,2020-01-31,151031.0
ZATT,46805,2020-01-31,330040.0
ZATT,33904,2020-01-31,595154.0
ZATT,48521,2020-01-31,623432.0
ZATT,45750,2020-01-31,430873.0
ZATT,31931,2020-01-31,126702.0
ZATT,6485,2020-01-31,375169.0
ZATT,46180,2020-01-31,192998.0
ZATT,32634,2020-01-31,216729.0
ZATT,43583,2020-01-31,945992.0
ZATT,118878,2020-01-31,679810.0
ZATT,33833,2020-01-31,126527.0
ZATT,34980,2020-01-31,341744.0
ZATT,22624,2020-01-31,232261.0
ZATT,27319,2020-01-31,1594357.0
ZATT,52663,2020-01-31,213332.0
ZATT,397557,2020-01-31,148906.0
ZATT,46821,2020-01-31,290267.0
ZATT,13385,2020-01-31,510144.0
ZATT,54571,2020-01-31,712807.0
ZATT,21554,2020-01-31,231010.0
ZATT,34049,2020-01-31,148104.0
ZATT,24027,2020-01-31,124757.0
ZATT,223245,2020-01-31,223905.0
ZATT,5785,2020-01-31,300454.0
ZATT,53198,2020-01-31,298404.0
ZATT,20262,2020-01-31,323406.0
ZATT,19235,2020-01-31,148682.0
ZATT,32771,2020-01-31,162857.0
ZATT,51996,2020-01-31,535710.0
ZATT,38406,2020-01-31,247633.0
ZATT,24435,2020-01-31,687490.0
ZATT,44010,2020-01-31,176085.0
ZATT,31202,2020-01-31,230055.0
ZATT,54553,2020-01-31,188602.0
ZATT,398997,2020-01-31,535741.0
ZATT,124999,2020-01-31,1137763.0
ZATT,12423,2020-01-31,527721.0
ZATT,54981,2020-01-31,142971.0
ZATT,39862,2020-01-31,199892.0
ZATT,28728,2020-01-31,312943.0
ZATT,25067,2020-01-31,194691.0
ZATT,118694,2020-01-31,580542.0
ZATT,50388,2020-01-31,250357.0
ZATT,30025,2020-01-31,706308.0
ZATT,31552,2020-01-31,335352.0
ZATT,32624,2020-01-31,166114.0
ZATT,118994,2020-01-31,495961.0
ZATT,43983,2020-01-31,295585.0
ZATT,29498,2020-01-31,199898.0
ZATT,38965,2020-01-31,806896.0
ZATT,43230,2020-01-31,326278.0
ZATT,13593,2020-01-31,313512.0
ZATT,397869,2020-01-31,275735.0
ZATT,21813,2020-01-31,482990.0
ZATT,19616,2020-01-31,164090.0
ZATT,44094,2020-01-31,655220.0
ZATT,11043,2020-01-31,2162789.0
ZATT,56022,2020-01-31,332359.0
ZATT,55745,2020-01-31,345536.0
ZATT,14474,2020-01-31,418145.0
ZATT,7074,2020-01-31,250756.0
ZATT,46314,2020-01-31,1264885.0
ZATT,395474,2020-01-31,337117.0
ZATT,50262,2020-01-31,236408.0
ZATT,25687,2020-01-31,481628.0
ZATT,53977,2020-01-31,770440.0
ZATT,398027,2020-01-31,424289.0
ZATT,44549,2020-01-31,345774.0
ZATT,22553,2020-01-31,402280.0
ZATT,27322,2020-01-31,254038.0
ZATT,51040,2020-01-31,161005.0
ZATT,25987,2020-01-31,296691.0
ZATT,4736,2020-01-31,417403.0
ZATT,206966,2020-01-31,311660.0
ZATT,397749,2020-01-31,282492.0
ZATT,4446,2020-01-31,360424.0
ZATT,37931,2020-01-31,386589.0
ZATT,3719,2020-01-31,216175.0
ZATT,5725,2020-01-31,332239.0
ZATT,12117,2020-01-31,254704.0
ZATT,8589,2020-01-31,295425.0
ZATT,10393,2020-01-31,523246.0
ZATT,396721,2020-01-31,409855.0
ZATT,24041,2020-01-31,514708.0
ZATT,124855,2020-01-31,316973.0
ZATT,21558,2020-01-31,117156.0
ZATT,34222,2020-01-31,460747.0
ZATT,18295,2020-01-31,662183.0
ZATT,26027,2020-01-31,1147444.0
ZATT,11056,2020-01-31,224095.0
ZATT,36693,2020-01-31,371798.0
ZATT,41317,2020-01-31,193579.0
ZATT,20481,2020-01-31,340438.0
ZATT,28419,2020-01-31,239919.0
ZATT,7482,2020-01-31,521033.0
ZATT,17312,2020-01-31,331603.0
ZATT,38482,2020-01-31,350240.0
ZATT,251834,2020-01-31,468908.0
ZATT,12834,2020-01-31,873673.0
ZATT,8150,2020-01-31,633555.0
ZATT,14889,2020-01-31,405621.0
ZATT,21217,2020-01-31,205737.0
ZATT,37394,2020-01-31,372215.0
ZATT,51636,2020-01-31,456525.0
ZATT,395551,2020-01-31,363998.0
ZATT,18164,2020-01-31,187751.0
ZATT,30723,2020-01-31,352126.0
ZATT,38731,2020-01-31,499407.0
ZATT,11262,2020-01-31,696799.0
ZATT,8893,2020-01-31,477232.0
ZATT,32209,2020-01-31,296353.0
ZATT,8671,2020-01-31,135797.0
ZATT,39524,2020-01-31,176806.0
ZATT,39811,2020-01-31,284823.0
ZATT,46080,2020-01-31,2620675.0
ZATT,34220,2020-01-31,907982.0
ZATT,35597,2020-01-31,234976.0
ZATT,39173,2020-01-31,48754.0
ZATT,48386,2020-01-31,146285.0
ZATT,125507,2020-01-31,204217.0
ZATT,7241,2020-01-31,653240.0
ZATT,24815,2020-01-31,228336.0
ZATT,18919,2020-01-31,270832.0
ZATT,33072,2020-01-31,306726.0
ZATT,53820,2020-01-31,144282.0
ZATT,50833,2020-01-31,204714.0
ZATT,47095,2020-01-31,145495.0
ZATT,398547,2020-01-31,753719.0
ZATT,45171,2020-01-31,629529.0
ZATT,396834,2020-01-31,325307.0
ZATT,39304,2020-01-31,446868.0
ZATT,25607,2020-01-31,438466.0
ZATT,118895,2020-01-31,535097.0
ZATT,23664,2020-01-31,397399.0
ZATT,47074,2020-01-31,223911.0
ZATT,45263,2020-01-31,566078.0
ZATT,14933,2020-01-31,416714.0
ZATT,19819,2020-01-31,796951.0
ZATT,15136,2020-01-31,185639.0
ZATT,34065,2020-01-31,270074.0
ZATT,54144,2020-01-31,403081.0
ZATT,395593,2020-01-31,297659.0
ZATT,28840,2020-01-31,289446.0
ZATT,398283,2020-01-31,562010.0
ZATT,12251,2020-01-31,742557.0
ZATT,25893,2020-01-31,785502.0
ZATT,10790,2020-01-31,397458.0
ZATT,31197,2020-01-31,612434.0
ZATT,26138,2020-01-31,993179.0
ZATT,45261,2020-01-31,118880.0
ZATT,7332,2020-01-31,283329.0
ZATT,52767,2020-01-31,1238809.0
ZATT,8983,2020-01-31,186937.0
ZATT,395893,2020-01-31,326332.0
ZATT,6391,2020-01-31,548295.0
ZATT,19507,2020-01-31,294319.0
ZATT,34259,2020-01-31,345196.0
ZATT,37633,2020-01-31,1119543.0
ZATT,33579,2020-01-31,1199032.0
ZATT,12125,2020-01-31,318544.0
ZATT,43724,2020-01-31,392819.0
ZATT,30105,2020-01-31,311324.0
ZATT,38570,2020-01-31,92620.0
ZATT,23750,2020-01-31,111975.0
ZATT,40633,2020-01-31,321098.0
ZATT,50719,2020-01-31,241741.0
ZATT,34630,2020-01-31,239691.0
ZATT,51023,2020-01-31,355119.0
ZATT,36502,2020-01-31,591483.0
ZATT,16993,2020-01-31,414194.0
ZATT,41951,2020-01-31,295442.0
ZATT,7769,2020-01-31,481508.0
ZATT,52425,2020-01-31,213502.0
ZATT,24213,2020-01-31,449352.0
ZATT,26009,2020-01-31,302123.0
ZATT,46320,2020-01-31,218470.0
ZATT,17035,2020-01-31,991196.0
ZATT,395594,2020-01-31,433531.0
ZATT,7026,2020-01-31,307400.0
ZATT,54785,2020-01-31,430083.0
ZATT,35945,2020-01-31,241185.0
ZATT,25569,2020-01-31,339033.0
ZATT,10991,2020-01-31,360523.0
ZATT,7462,2020-01-31,375140.0
ZATT,28935,2020-01-31,211207.0
ZATT,16560,2020-01-31,159523.0
ZATT,53498,2020-01-31,233698.0
ZATT,33337,2020-01-31,407686.0
ZATT,23555,2020-01-31,212417.0
ZATT,28645,2020-01-31,356003.0
ZATT,12935,2020-01-31,1972747.0
ZATT,31854,2020-01-31,411545.0
ZATT,6184,2020-01-31,205543.0
ZATT,51392,2020-01-31,152207.0
ZATT,26450,2020-01-31,310763.0
ZATT,15345,2020-01-31,192308.0
ZATT,40305,2020-01-31,193676.0
ZATT,10157,2020-01-31,480047.0
ZATT,24267,2020-01-31,443262.0
ZATT,26551,2020-01-31,144236.0
ZATT,6983,2020-01-31,247213.0
ZATT,51547,2020-01-31,369898.0
ZATT,24367,2020-01-31,623191.0
ZATT,6876,2020-01-31,393505.0
ZATT,24727,2020-01-31,243606.0
ZATT,42732,2020-01-31,315604.0
ZATT,28799,2020-01-31,175752.0
ZATT,25078,2020-01-31,1527996.0
ZATT,50774,2020-01-31,229919.0
ZATT,396091,2020-01-31,1775487.0
ZATT,24664,2020-01-31,192318.0
ZATT,57229,2020-01-31,258892.0
ZATT,17965,2020-01-31,490385.0
ZATT,44623,2020-01-31,167190.0
ZATT,55808,2020-01-31,778537.0
ZATT,53027,2020-01-31,847200.0
ZATT,53836,2020-01-31,439976.0
ZATT,14813,2020-01-31,294161.0
ZATT,399271,2020-01-31,374097.0
ZATT,44966,2020-01-31,152648.0
ZATT,13036,2020-01-31,187531.0
ZATT,43253,2020-01-31,427529.0
ZATT,397230,2020-01-31,424164.0
ZATT,56159,2020-01-31,166213.0
ZATT,44645,2020-01-31,209700.0
ZATT,46994,2020-01-31,219142.0
ZATT,22123,2020-01-31,331547.0
ZATT,3609,2020-01-31,203492.0
ZATT,11249,2020-01-31,464923.0
ZATT,19441,2020-01-31,261815.0
ZATT,15868,2020-01-31,522182.0
ZATT,49559,2020-01-31,332496.0
ZATT,22819,2020-01-31,550646.0
ZATT,51948,2020-01-31,325073.0
ZATT,12321,2020-01-31,195047.0
ZATT,37200,2020-01-31,149678.0
ZATT,13257,2020-01-31,220073.0
ZATT,12876,2020-01-31,560145.0
ZATT,18482,2020-01-31,223664.0
ZATT,13091,2020-01-31,1333502.0
ZATT,20894,2020-01-31,252266.0
ZATT,16730,2020-01-31,182406.0
ZATT,31700,2020-01-31,281575.0
ZATT,39089,2020-01-31,445829.0
ZATT,398278,2020-01-31,281037.0
ZATT,34057,2020-01-31,220030.0
ZATT,6769,2020-01-31,303748.0
